Date,USD_per_Gold_oz,USD_per_Bitcoin,Gold_oz_per_Bitcoin
2018-12-14,1237.0,3242.48486328125,2.621248878966249
2018-12-17,1247.4000244140625,3545.86474609375,2.8426043584209
2018-12-18,1249.199951171875,3696.05908203125,2.9587409754250915
2018-12-19,1252.0999755859375,3745.95068359375,2.9917344913618265
2018-12-20,1263.5999755859375,4134.44140625,3.271954325840216
2018-12-21,1253.800048828125,3896.543701171875,3.107787166553242
2018-12-24,1267.5,4078.59912109375,3.217829681336292
2018-12-26,1269.199951171875,3857.297607421875,3.039156756869052
2018-12-27,1277.300048828125,3654.83349609375,2.861374271023416
2018-12-28,1279.9000244140625,3923.918701171875,3.0658009425136488
2018-12-31,1278.300048828125,3742.700439453125,2.9278731882113487
2019-01-02,1281.0,3943.409423828125,3.078383625158568
2019-01-03,1291.800048828125,3836.7412109375,2.9700735918210057
2019-01-04,1282.699951171875,3857.717529296875,3.007497993410277
2019-01-07,1286.800048828125,4025.248291015625,3.1281070393814296
2019-01-08,1283.199951171875,4030.847900390625,3.141246924697493
2019-01-09,1289.300048828125,4035.29638671875,3.129834975486525
2019-01-10,1284.699951171875,3678.924560546875,2.863644975771223
2019-01-11,1287.0999755859375,3687.365478515625,2.8648632961375005
2019-01-14,1289.0999755859375,3706.05224609375,2.8749145266326064
2019-01-15,1286.199951171875,3630.67529296875,2.82279228020557
2019-01-16,1291.5999755859375,3655.0068359375,2.829828820861813
2019-01-17,1291.0,3678.56396484375,2.8493911424041443
2019-01-18,1281.300048828125,3657.83935546875,2.8547874940098565
2019-01-22,1282.5,3604.5771484375,2.810586470516569
2019-01-23,1283.0999755859375,3585.123046875,2.7941104474246647
2019-01-24,1279.0999755859375,3600.865478515625,2.8151556150770154
2019-01-25,1297.4000244140625,3599.765869140625,2.774599816094783
2019-01-28,1302.4000244140625,3470.450439453125,2.6646578427503087
2019-01-29,1308.199951171875,3448.116943359375,2.635772108285572
2019-01-30,1309.9000244140625,3486.181640625,2.6614104707604844
2019-01-31,1319.699951171875,3457.792724609375,2.62013552515396
2019-02-01,1316.9000244140625,3487.9453125,2.6486029674514704
2019-02-04,1314.300048828125,3459.154052734375,2.6319363343390845
2019-02-05,1314.199951171875,3466.357421875,2.637617981026435
2019-02-06,1309.5,3413.767822265625,2.6069246447236543
2019-02-07,1309.4000244140625,3399.4716796875,2.596205602797903
2019-02-08,1313.699951171875,3666.7802734375,2.7911855139878625
2019-02-11,1307.0,3648.4306640625,2.7914542188695486
2019-02-12,1309.199951171875,3653.528564453125,2.790657424927967
2019-02-13,1310.800048828125,3632.070556640625,2.7708806998349984
2019-02-14,1309.800048828125,3616.880859375,2.761399239991642
2019-02-15,1318.0999755859375,3620.810791015625,2.7469925332530707
2019-02-19,1340.0999755859375,3947.094482421875,2.94537314702664
2019-02-20,1343.300048828125,3999.820556640625,2.9776076909473868
2019-02-21,1323.5,3954.1181640625,2.987622337788062
2019-02-22,1329.199951171875,4005.526611328125,3.013486878175624
2019-02-25,1325.9000244140625,3882.6962890625,2.928347701613724
2019-02-26,1325.0999755859375,3854.35791015625,2.908729892966692
2019-02-27,1317.699951171875,3851.04736328125,2.9225525582332943
2019-02-28,1312.800048828125,3854.785400390625,2.936308087306678
2019-03-01,1296.4000244140625,3859.583740234375,2.9771549425716817
2019-03-04,1284.800048828125,3761.55712890625,2.9277373800983213
2019-03-05,1282.0,3896.375,3.0392940717628707
2019-03-06,1284.9000244140625,3903.942626953125,3.0383240351586056
2019-03-07,1283.800048828125,3911.484375,3.0468018587243946
2019-03-08,1297.0,3901.131591796875,3.007811558825656
2019-03-11,1288.800048828125,3905.227294921875,3.0301265882731805
2019-03-12,1296.300048828125,3909.15625,3.015626091763197
2019-03-13,1307.5,3906.71728515625,2.98792908998566
2019-03-14,1293.4000244140625,3924.369140625,3.03414957982765
2019-03-15,1301.800048828125,3960.9111328125,3.0426417147380627
2019-03-18,1300.300048828125,4032.50732421875,3.101212929933352
2019-03-19,1305.0,4071.190185546875,3.1196859659363025
2019-03-20,1300.5,4087.476318359375,3.1430037050052864
2019-03-21,1306.0999755859375,4029.326904296875,3.0850064923163742
2019-03-22,1311.5999755859375,4023.96826171875,3.0679843981554686
2019-03-25,1321.9000244140625,3963.070556640625,2.998010805240186
2019-03-26,1314.300048828125,3985.080810546875,3.032093633489636
2019-03-27,1309.9000244140625,4087.066162109375,3.1201359538393625
2019-03-28,1289.800048828125,4069.107177734375,3.1548356517984693
2019-03-29,1293.0,4098.37451171875,3.1696631954514696
2019-04-01,1288.4000244140625,4158.18310546875,3.227400672675247
2019-04-02,1290.0,4879.8779296875,3.782851108284884
2019-04-03,1289.9000244140625,4973.02197265625,3.855354584488241
2019-04-04,1289.0,4922.798828125,3.8190836525407295
2019-04-05,1290.4000244140625,5036.68115234375,3.90319362759682
2019-04-08,1297.0999755859375,5289.77099609375,4.078152105202382
2019-04-09,1303.5,5204.95849609375,3.993063671725163
2019-04-10,1309.0999755859375,5324.5517578125,4.067337756560033
2019-04-11,1288.5999755859375,5064.48779296875,3.930224964241431
2019-04-12,1290.5999755859375,5089.5390625,3.94354498588095
2019-04-15,1286.800048828125,5067.1083984375,3.937758941687997
